,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,coverage,employmentstatus,location_code,vehicle_size,year_effective_to_date,month_effective_to_date,0,1,2,3,4,0,1,2,0,1,2,year_effective_to_date,month_effective_to_date
4012,3692.583567,0,105,28,69,0,1,756.0,2,1,0,2,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4013,6782.556454,26116,85,6,58,0,3,612.0,1,0,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
4014,3683.472334,12454,100,4,68,0,1,720.0,0,4,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4015,13995.68999,48245,121,16,21,3,2,580.8,1,0,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
4016,5619.689084,0,153,25,5,0,1,1027.000029,2,1,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4017,8331.648336,0,119,3,54,0,3,856.8,0,1,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4018,4171.18715,37478,105,4,53,0,1,653.685468,0,0,0,0,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4019,7873.567332,0,74,24,82,0,2,568.798455,0,1,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4020,10677.25385,45732,134,22,56,0,9,611.918994,1,0,2,2,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
4021,14687.07959,0,85,3,61,0,2,612.0,1,1,0,1,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
4022,5394.703229,65978,67,3,50,0,3,251.795869,0,0,2,0,2011,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
4023,2230.755716,0,62,9,49,0,1,325.88607,0,1,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4024,7771.018055,58467,65,30,90,0,2,452.915621,0,0,0,1,2011,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
4025,4103.849192,82427,102,24,5,0,1,489.6,0,0,0,1,2011,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
4026,7221.151702,33811,184,17,59,0,1,587.37679,0,0,2,0,2011,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
4027,12285.0473,0,183,29,65,2,7,878.4,0,1,0,1,2011,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
4028,5704.679894,37675,71,25,80,0,3,380.919824,0,0,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4029,2433.913419,0,72,28,29,0,1,345.6,0,1,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4030,4921.752296,0,70,28,29,0,8,336.0,0,1,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
4031,4660.006868,0,67,11,87,0,3,482.4,0,1,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4032,2541.522907,0,71,12,37,0,1,511.2,0,1,0,1,2011,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
4033,11658.59927,19851,102,33,51,0,2,220.038588,0,3,1,1,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4034,11131.56637,0,99,26,60,0,2,475.2,1,1,0,1,2011,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4035,4733.507343,0,62,5,41,0,3,740.838216,0,1,0,1,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
4036,8776.363448,28360,73,8,65,0,2,863.909989,0,0,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
4037,7804.022473,70833,193,15,33,0,1,926.4,0,0,0,2,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
4038,2522.256441,0,69,18,64,1,1,470.275242,0,1,0,1,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
4039,9536.338382,62421,80,22,50,2,2,384.0,1,0,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2011,1
4040,4711.080198,13933,62,25,32,0,6,49.364254,0,3,1,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
4041,3801.282266,40513,96,21,37,1,1,151.589577,1,0,1,2,2011,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
4042,21159.30151,0,108,15,17,0,2,777.6,0,1,0,2,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2011,1
4043,6515.026481,47259,81,22,54,0,5,388.8,1,0,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
4044,4739.861234,35039,61,7,87,0,8,254.308991,0,0,2,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4045,21240.94357,0,190,7,45,0,2,1368.0,0,1,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4046,3980.838735,92539,101,2,61,0,1,707.408058,2,0,0,0,2011,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4047,4990.343538,0,71,3,84,0,6,849.666647,0,1,0,1,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2011,1
4048,2562.604728,92038,65,4,44,2,1,178.408186,0,0,2,1,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
4049,7355.349908,51789,61,33,31,0,2,435.835125,0,0,0,2,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
4050,5041.447024,61972,64,2,52,2,5,138.961963,0,0,1,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4051,12731.95161,40870,105,3,56,0,2,504.0,0,0,0,2,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2011,1
4052,8879.790017,52583,113,12,59,0,7,528.20086,0,0,2,1,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
4053,2872.669164,79681,73,4,93,1,1,9.160139,0,0,1,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4054,11058.22493,69792,137,1,95,0,3,696.757797,1,0,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4055,7138.167712,19794,93,24,80,0,8,603.077136,1,3,0,2,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
4056,29037.47753,0,113,0,16,0,2,542.4,0,1,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
4057,8613.464627,26680,106,11,49,0,5,508.8,2,0,0,1,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4058,3861.486269,93272,95,3,54,0,1,281.110788,1,0,2,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
4059,2482.915577,0,68,21,73,0,1,87.272319,0,1,1,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
4060,3133.018242,0,91,7,14,1,1,655.2,1,1,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4061,7123.082388,21835,92,2,83,0,3,621.617047,1,0,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4062,28435.64035,0,116,29,22,0,2,899.63718,0,1,0,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
4063,12741.84754,73054,106,34,36,1,2,419.365958,0,0,2,0,2011,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4064,3176.865609,35551,81,33,52,1,1,565.108501,1,0,0,1,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
4065,5470.060561,54507,138,20,11,0,1,702.990032,1,0,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
4066,4582.647706,0,67,27,7,0,7,321.6,0,1,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
4067,5350.214918,41336,68,33,25,0,5,263.090605,0,0,2,0,2011,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
4068,5580.916514,31972,70,4,89,0,3,416.2618,0,0,0,1,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
4069,7048.544758,20416,93,33,68,0,7,446.4,1,3,0,1,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4070,15306.22493,46338,193,24,68,0,9,19.46445,2,0,1,0,2011,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
4071,9657.579498,0,131,34,61,0,9,628.8,1,1,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4072,3985.319833,17220,105,10,24,0,1,504.0,0,4,0,2,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4073,9816.528302,37256,62,15,7,0,2,128.969729,0,0,1,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4074,37243.63312,53602,115,15,60,0,2,295.335363,0,0,2,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
4075,4122.964632,24732,107,18,44,0,1,72.771554,0,2,1,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
4076,2556.609217,23867,65,6,99,0,1,312.0,0,0,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4077,17253.72944,0,124,2,85,0,2,928.817071,1,1,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
4078,36181.02892,0,180,15,87,0,2,864.0,0,1,0,1,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,1
4079,8427.172486,46503,215,4,21,1,1,1032.0,1,0,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
4080,2348.028868,0,63,21,61,0,1,453.6,0,1,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4081,23675.02939,46268,199,34,17,1,2,842.000858,2,0,2,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4082,4089.463358,60759,104,20,85,0,1,499.2,0,0,0,2,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,2
4083,2483.67134,75615,65,16,39,5,1,156.54837,0,0,1,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4084,5278.183759,73742,68,10,60,0,3,27.210992,0,0,1,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
4085,13727.79972,0,126,12,4,0,2,604.8,1,1,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4086,10963.95723,55687,276,33,91,0,1,1324.8,2,0,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2011,2
4087,5555.830205,74015,72,12,61,0,6,471.443077,0,0,0,1,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
4088,3261.01744,0,93,29,63,0,1,669.6,1,1,0,0,2011,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
4089,11029.92619,37056,92,12,7,0,2,441.6,1,0,0,1,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4090,4770.550911,12964,65,2,37,0,4,362.774545,0,2,0,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
4091,2734.328157,30916,70,6,50,0,1,21.143072,0,0,1,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4092,3748.14406,0,106,24,27,0,1,508.8,0,1,0,2,2011,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
4093,4770.550911,12964,65,2,37,0,4,362.774545,0,2,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
4094,8509.850887,26057,74,3,63,0,2,523.888845,0,3,0,1,2011,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
4095,5421.04863,29981,71,4,9,0,3,340.8,0,3,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2011,1
4096,2916.41746,85210,74,23,76,0,1,100.517679,0,0,1,0,2011,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
4097,13363.52356,86653,111,14,5,0,2,277.201278,2,0,1,0,2011,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
4098,3974.858481,0,113,1,61,0,1,542.4,0,1,0,1,2011,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
4099,14710.43268,22872,131,14,18,2,2,754.845659,1,3,0,1,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
4100,5936.344043,42889,74,31,18,0,7,177.321283,0,0,1,1,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4101,2862.180262,74034,72,20,64,0,1,267.415871,0,0,2,0,2011,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
4102,8427.172486,46503,215,4,21,1,1,1032.0,1,0,0,0,2011,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
4103,8622.835375,97361,73,6,85,0,2,350.4,0,0,0,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,2
4104,2300.691547,25905,63,21,12,0,1,302.4,0,4,0,2,2011,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
4105,10056.5083,16097,139,7,6,0,7,1000.8,1,3,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4106,9118.148093,56446,114,2,8,0,3,547.2,0,0,0,0,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4107,5507.242176,11343,72,14,78,0,8,154.750098,0,2,1,0,2011,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
4108,10972.06778,24164,137,2,40,0,5,657.6,1,0,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
4109,7840.165778,58414,210,7,24,2,1,1008.0,1,0,0,1,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4110,5504.139033,0,73,18,45,0,5,350.4,0,1,0,0,2011,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
4111,4792.810444,24395,62,35,99,0,3,357.109603,0,3,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4112,4187.77657,52471,103,35,57,0,1,163.955502,2,0,1,1,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4113,2718.375247,30009,68,28,56,0,1,317.428826,0,0,2,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
4114,8257.666512,23815,73,4,47,0,2,424.330166,0,3,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4115,12663.59666,27739,104,16,22,0,2,3.200851,2,0,1,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
4116,2647.519741,37876,69,13,15,0,1,300.056383,0,0,2,0,2011,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
4117,4830.908873,0,72,3,64,0,3,345.6,0,1,0,2,2011,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2011,1
4118,4558.428807,14665,61,6,82,0,3,292.8,0,2,0,1,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4119,2127.92357,0,61,11,6,1,1,31.481852,0,1,1,0,2011,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2011,1
4120,2546.866098,86595,63,1,77,0,1,445.621906,0,0,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
4121,4992.920887,24368,68,34,54,1,3,326.4,0,3,0,0,2011,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
4122,12741.84754,73054,106,34,36,1,2,419.365958,0,0,2,0,2011,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
4123,7863.02773,0,72,9,28,0,2,732.352745,0,1,0,1,2011,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2011,2
4124,5131.360525,50994,128,16,48,0,1,346.387342,1,0,2,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
4125,2275.401583,0,64,23,66,0,1,460.8,0,1,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4126,60556.19213,0,204,35,45,0,2,979.2,1,1,0,2,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4127,2356.074955,0,63,22,94,0,1,302.4,0,1,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
4128,28824.06193,0,87,13,3,1,2,626.4,1,1,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,2
4129,4978.950257,28695,64,17,87,0,4,221.241837,0,0,2,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,1
4130,6521.368813,72608,82,26,19,3,8,393.6,1,0,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2011,1
4131,7564.611951,48381,63,2,71,0,2,302.4,0,0,0,1,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4132,11631.87866,0,152,8,94,0,7,1082.814636,2,1,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4133,7180.283897,0,104,30,96,0,3,1210.245916,0,1,0,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2011,2
4134,12168.74492,14973,115,2,75,0,2,828.0,0,4,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
4135,2248.449633,24910,63,7,63,1,1,347.857619,0,4,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4136,2530.332,50577,63,2,8,0,1,12.444326,0,0,1,2,2011,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
4137,4653.094259,0,70,1,4,1,4,585.482275,0,1,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
4138,2354.322179,26184,62,1,92,0,1,297.6,0,3,0,2,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2011,1
4139,8417.159538,20215,112,10,8,0,7,537.6,2,0,0,0,2011,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
4140,5717.743109,68342,72,33,39,0,5,148.738098,0,0,1,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4141,4623.536706,0,133,18,2,0,1,957.6,1,1,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4142,6521.368813,72608,82,26,19,3,8,393.6,1,0,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4143,5507.155471,74960,69,11,44,1,3,107.985836,0,0,1,0,2011,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,2
4144,2674.730716,56342,69,12,89,0,1,331.2,0,0,0,1,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,2
4145,5817.832355,86824,72,1,76,0,3,189.096179,0,0,2,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4146,4646.387267,37530,117,26,58,0,1,561.6,0,0,0,1,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4147,2226.589837,0,62,19,26,0,1,297.6,0,1,0,2,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
4148,7651.099258,53330,65,8,57,0,2,224.093027,0,0,2,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4149,2305.056048,0,63,33,34,0,1,327.685301,0,1,0,2,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2011,2
4150,11960.47577,52436,76,3,38,0,2,109.476994,1,0,1,0,2011,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
4151,11315.20373,11885,101,18,39,0,2,484.8,2,3,0,0,2011,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
4152,7212.523911,0,97,26,25,0,3,498.779439,1,1,0,1,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
4153,5255.576016,44536,137,12,22,1,1,46.949646,1,0,1,0,2011,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4154,4794.96419,82763,61,28,78,0,3,245.163042,0,0,2,0,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4155,2659.70565,0,87,4,4,3,1,420.041981,1,1,0,0,2011,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2011,2
4156,27643.23508,63401,113,21,15,0,2,52.336233,0,0,1,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4157,10083.48688,11828,90,18,84,0,2,571.479602,1,4,0,2,2011,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
4158,5687.897911,99747,72,28,87,0,5,61.536107,0,0,1,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,1
4159,3059.426954,0,88,26,73,0,1,633.6,1,1,0,1,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4160,4945.072236,78796,61,15,3,0,3,292.8,0,0,0,0,2011,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
4161,8609.158215,79090,107,2,74,0,3,289.040734,0,0,2,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4162,5157.053124,43906,65,6,53,0,6,468.0,0,0,0,1,2011,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
4163,3748.99343,82189,94,20,17,0,1,354.081091,1,0,2,0,2011,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
4164,7462.926263,70263,93,30,66,0,5,7.345946,1,0,1,1,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
4165,15063.50118,19132,207,25,15,0,3,1008.569798,1,3,0,1,2011,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
4166,9657.579498,0,131,34,61,0,9,628.8,1,1,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
4167,2799.470318,78127,69,5,6,0,1,136.172569,0,0,1,0,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
